"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","Labels","Locked Fields","Extras","Collections","Original Title","Added","Updated","Audio Languages","Audio Title","Subtitle Languages","Subtitle Title","Subtitle Codec","Subtitle Forced","Accessible","Exists","MetaDB Link","MetaData Language","Poster url","Art url","Chapter Source","Chapter Title"
"6024","Kingsman: The Secret Service","Kingsman: The Secret Service","20th Century Fox","R","2015","7.4","The story of a super-secret spy
organization that recruits an unrefined
but promising street kid into the
agency's ultra-competitive training
program just as a global threat emerges
from a twisted tech genius.","Action - Adventure - Comedy - Thriller","1","2018-10-25","Manners maketh man.","2015-01-24","Jane Goldman - Matthew Vaughn","United Kingdom","2:08:37","Matthew Vaughn","Colin Firth - Samuel L. Jackson - Mark
Strong - Taron Egerton - Michael Caine -
Sophie Cookson - Sofia Boutella -
Samantha Womack - Geoff Bell - Edward
Holcroft - Mark Hamill - Jack Davenport
- Jack Cutmore-Scott - Lily Travers -
Hanna Alström - Bjørn Floberg - Jonno
Davies - Nicholas Banks - Nicholas Agnew
- Rowan Polonski - Tom Prior - Fiona
Hampton - Richard Brake - Ralph Ineson -
Corey Johnson - Velibor Topic - Adrian
Quinton - Alex Nikolov - Jordan Long -
Theo Barklem-Biggs - Tobi Bakare -
Morgan Watkins - Paul Kennington -
Johanna Taylor - Andrew Bridgmont - Anne
Wittman - Andrei Lenart - Simon Green -
Lazara Storm - Sarah Hewson - James
Clayton - Lee Nicholas Harris - Jamie B.
Chambers","N/A","N/A","0","N/A","Kingsman: The Secret Service","2018-10-16","2018-10-24","eng","N/A","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt2802144","en","/library/metadata/6024/thumb/1540437140","/library/metadata/6024/art/1540437140","N/A","N/A"
"44","Knocked Up","Knocked Up","Universal Pictures","R","2007","8.9","For fun loving party animal Ben Stone,
the last thing he ever expected was for
his one night stand to show up on his
doorstep eight weeks later to tell him
she's pregnant.","Comedy - Romance","N/A","N/A","Save the due date.","2007-06-01","Judd Apatow","USA","2:12:59","Judd Apatow","Seth Rogen - Katherine Heigl - Leslie
Mann - Paul Rudd - Jason Segel - Jay
Baruchel - Jonah Hill - Martin Starr -
Maude Apatow - Iris Apatow - Harold
Ramis - Alan Tudyk - Kristen Wiig - Bill
Hader - Craig Robinson - Charlyne Yi -
Ken Jeong - B. J. Novak - Catherine
Reitman - Adam Scott - Ana Mercedes - Mo
Collins - Tim Bagley - Melinda Bennett -
Paul Feig - Nautica Thorn - Tami Sagher
- Jessica Alba - Steve Carell - Michelle
Woods","N/A","N/A","0","N/A","Knocked Up","2014-12-17","2018-09-04","N/A","N/A","eng - chi","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0478311","en","/library/metadata/44/thumb/1536103047","/library/metadata/44/art/1536103047","N/A","N/A"
"5824","Land of Mine","Land of Mine","Nordisk Film","R","2015","7.8","In the days following the surrender of
Germany in May 1945, a group of young
German prisoners of war were handed over
to the Danish authorities and
subsequently sent out to the West Coast,
where they were ordered to remove the
more than two million mines that the
Germans had placed in the sand along the
coast. With their bare hands, crawling
around in the sand, the boys were forced
to perform the dangerous work under the
leadership of the Danish sergeant, Carl
Leopold Rasmussen.","Drama - History - War","N/A","N/A","They survived the second World War, now
they must survive the cleanup","2015-12-03","Martin Zandvliet","Denmark","1:40:45","Martin Zandvliet","Roland Møller - Mikkel Boe Følsgaard -
Laura Bro - Louis Hofmann - Joel Basman
- Oskar Bökelmann - Emil Belton - Oskar
Belton - Leon Seidel - Karl Alexander
Seidel - Maximilian Beck - August Carter
- Tim Bülow - Alexander Rasch - Julius
Kochinke - Aaron Koszuta - Levin Henning
- Mads Riisom - Mette Lysdahl - Johnny
Melville","N/A","N/A","0","N/A","Under sandet","2018-10-07","2018-10-08","ger","N/A","eng - eng - eng - eng - chi - chi - eng","English forced - English - English SDH -
N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt - ssa - srt","1 - N/A - N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt3841424","en","/library/metadata/5824/thumb/1539035686","/library/metadata/5824/art/1539035686","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A"
"5809","The Last Emperor","Last Emperor","Columbia Pictures","PG-13","1987","9.2","A dramatic history of Pu Yi, the last of
the Emperors of China, from his lofty
birth and brief reign in the Forbidden
City, the object of worship by half a
billion people; through his abdication,
his decline and dissolute lifestyle; his
exploitation by the invading Japanese,
and finally to his obscure existence as
just another peasant worker in the
People's Republic.","Biography - Drama - History","N/A","N/A","He was the Lord of Ten Thousand Years,
the absolute monarch of China. He was
born to rule a world of ancient
tradition. Nothing prepared him for our
world of change.","1987-10-21","Mark Peploe - Bernardo Bertolucci - Enzo
Ungari - Aisin-Gioro Puyi","United Kingdom","3:38:34","Bernardo Bertolucci","John Lone - Peter O'Toole - Joan Chen -
Vivian Wu - Dennis Dun - Ruocheng Ying -
Victor Wong - Maggie Han - Ric Young -
Cary-Hiroyuki Tagawa - Richard Vuu -
Tsou Tijger - Lisa Lu - Henry O -
Constantine Gregory - Yu Li - Ryuichi
Sakamoto - Daxing Zhang - Chen Kaige -
Fumihiko Ikeda - Tao Wu - Hideo
Takamatsu - Basil Pao - Shi Liang - Shu
Chen - Cai Hongxiang - Glen Murphy -
Biao Wang - Jade Go - Tianmin Zhang","N/A","N/A","0","N/A","The Last Emperor","2018-10-06","2018-10-07","N/A","N/A","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - ssa - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0093389","en","/library/metadata/5809/thumb/1538946542","/library/metadata/5809/art/1538946542","N/A","N/A"
"45","Leon: The Professional","Leon: The Professional","Gaumont","R","1994","7.1","Leon, the top hit man in New York, has
earned a rep as an effective ""cleaner"".
But when his next-door neighbors are
wiped out by a loose-cannon DEA agent,
he becomes the unwilling custodian of 12
-year-old Mathilda. Before long,
Mathilda's thoughts turn to revenge, and
she considers following in Leon's
footsteps.","Crime - Drama - Thriller","N/A","N/A","If you want a job done well, hire a
professional.","1994-09-14","Luc Besson","France","2:12:53","Luc Besson","Jean Reno - Natalie Portman - Gary
Oldman - Danny Aiello - Peter Appel -
Michael Badalucco - Ellen Greene -
Elizabeth Regen - Carl J. Matusovich -
Eric Challier - Willi One Blood - Don
Creech - Keith A. Glascoe - Jernard
Burks - Frank Senger - Stuart Rudin -
Lucius Wyatt 'Cherokee' - Maïwenn - Luc
Bernard - Joseph Malerba - Adam Busch -
Jessie Keosian - George Martin - Alex
Dezen - Kent Broadhurst - Tommy Hollis -
Peter Linari - Arsène Jiroyan - Geoffrey
Bateman - Samy Naceri - Michel Montanary
- Marc Andréoni - Gilles Kleber -
Christophe Gautier - Junior Almeida -
David Gregg - Didier Legros - Hervé
Husson","N/A","N/A","0","N/A","Léon","2014-10-15","2018-09-04","eng - chi","English DTS 5.1 1509Kbps(From TrueHD
5.1) - Mandarin DTS 5.1 755Kbps","eng - chi","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0110413","en","/library/metadata/45/thumb/1536103048","/library/metadata/45/art/1536103048","N/A","N/A"
"5857","Les Misérables","Les Misérables","Universal Pictures","PG-13","2012","6.9","An adaptation of the successful stage
musical based on Victor Hugo's classic
novel set in 19th-century France, in
which a paroled prisoner named Jean
Valjean seeks redemption.","Drama - History - Musical - Romance -
War","N/A","N/A","Fight. Dream. Hope. Love.","2012-12-18","William Nicholson","United Kingdom","2:37:54","Tom Hooper","Hugh Jackman - Russell Crowe - Anne
Hathaway - Amanda Seyfried - Eddie
Redmayne - Helena Bonham Carter - Sacha
Baron Cohen - Aaron Tveit - Samantha
Barks - Daniel Huttlestone - Cavin
Cornwall - Josef Altin - David Hawley -
Adam Jones - John Barr - Tony Rohr -
Richard Dixon - Andy Beckwith - Colm
Wilkinson - Stephen Bent - Georgie Glen
- Heather Chasen - Paul Thornley - Paul
Howell - Stephen Tate - Michael Jibson -
Kate Fleetwood - Hannah Waddingham -
Clare Foster - Kirsty Hoiles - Jenna
Boyd - Alice Fearn - Alison Tennant -
Marilyn Cutts - Cathy Breeze - John
Albasiny - Bertie Carvel - Tim Downie -
Andrew Havill - Dick Ward - Nicola
Sloane - Daniel Evans - David Stoller -
Ross McCormack - Jaygann Ayeh - Adrian
Scarborough - Frances Ruffelle - Lynne
Wilmot - Charlotte Spencer - Julia
Worsley - Keith Dunphy - Ashley Artus -
John Surman - David Cann - James Simmons
- Polly Kemp - Ian Pirie - Adam Pearce -
Julian Bleach - Marc Pickering -
Isabelle Allen - Natalya Wallace - Phil
Snowden - Hadrian Delacey - Lottie Steer
- Sam Parks - Mark Donovan - Lewis Kirk
- Leighton Rafferty - Peter Mair - Jack
Chissick - Dianne Pilkington - Robyn
North - Norma Atallah - Patrick Godfrey
- Mark Roper - Miles Roughley - Joel
Phillimore - Jacqueline Dankworth -
Amelia Jefford - Chris Barnes - Richard
Cordery - Killian Donnelly - Fra Fee -
Gabriel Vick - George Blagden - Hugh
Skinner - Stuart Neal - Alistair Brammer
- Iwan Lewis - Katy Secombe - Hadley
Fraser - Linzi Hateley - Gemma Wardle -
Gina Beck - Katie Hall - Lisa Hull -
Andrea Deck - Jessica Duncan - Kerry
Ingram - John Warnaby - Mike Sarne -
Freya Parks - Richard Bremmer - Bessie
Carter - Rachael Archer - Rachel Stanley
- Gerard Bentall - Juliet Alderdice -
Dominic Applewhite - Sophie Huchinson -
Josephine Darvill-Mills","N/A","title - titleSort","0","N/A","Les Misérables","2018-10-12","2018-10-12","eng","N/A","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1707386","en","/library/metadata/5857/thumb/1539345546","/library/metadata/5857/art/1539345546","N/A","N/A"
"5127","Letters from Iwo Jima","Letters from Iwo Jima","DreamWorks","R","2006","9.1","The story of the battle of Iwo Jima
between the United States and Imperial
Japan during World War II, as told from
the perspective of the Japanese who
fought it.","Drama - History - War","1","2018-10-12","The battle of Iwo Jima seen through the
eyes of the Japanese soldiers.","2006-12-19","Paul Haggis - Iris Yamashita","USA","2:20:37","Clint Eastwood","Ken Watanabe - Kazunari Ninomiya -
Tsuyoshi Ihara - Ryo Kase - Shidou
Nakamura - Hiroshi Watanabe - Eijiro
Ozaki - Lucas Elliot Eberl - Yuki
Matsuzaki - Hiro Abe - Sonny Saito -
Steve Santa Sekiyoshi - Toshiya Agata -
Toshi Toda - Ken Kensei - Ikuma Ando -
Akiko Shima - Masashi Nagadoi","N/A","N/A","0","N/A","Letters from Iwo Jima","2018-09-09","2018-10-12","fin","Finnish (AC3)","N/A - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0498380","en","/library/metadata/5127/thumb/1539386646","/library/metadata/5127/art/1539386646","N/A","N/A"
"46","Life Is Beautiful","Life Is Beautiful","Miramax","PG-13","1997","8.0","A touching story of an Italian book
seller of Jewish ancestry who lives in
his own little fairy tale. His creative
and happy life would come to an abrupt
halt when his entire family is deported
to a concentration camp during World War
II. While locked up he tries to convince
his son that the whole thing is just a
game.","Comedy - Drama - War","N/A","N/A","An unforgettable fable that proves love,
family and imagination conquer all.","1997-12-20","Roberto Benigni - Vincenzo Cerami","Italy","1:56:10","Roberto Benigni","Roberto Benigni - Nicoletta Braschi -
Giorgio Cantarini - Giustino Durano -
Amerigo Fontani - Sergio Bini Bustric -
Lidia Alfonsi - Horst Buchholz - Pietro
De Silva - Marisa Paredes - Giuliana
Lojodice - Francesco Guzzo - Adelaide
Alaïs - Hannes Hellmann - Wolfgang
Hillinger - Antonio Prester - Gina
Rovere - Richard Sammel - Andrea Tidona
- Dirk K. van den Berg - Omero Antonutti","N/A","N/A","0","N/A","La vita è bella","2014-10-21","2018-09-04","ita - chi","意大利语 - 上译国配","eng - chi","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0118799","en","/library/metadata/46/thumb/1536103049","/library/metadata/46/art/1536103049","N/A","N/A"
"5823","Lincoln","Lincoln","DreamWorks","PG-13","2012","8.9","A revealing drama that focuses on the
16th President's tumultuous final months
in office. In a nation divided by war
and the strong winds of change, Lincoln
pursues a course of action designed to
end the war, unite the country and
abolish slavery. With the moral courage
and fierce determination to succeed, his
choices during this critical moment will
change the fate of generations to come.","Biography - Drama - History - War","N/A","2018-10-08","With the moral courage and fierce
determination to succeed, his choices
will change the fate of generations to
come.","2012-11-09","Tony Kushner","USA","2:29:57","Steven Spielberg","Daniel Day-Lewis - Sally Field - David
Strathairn - Joseph Gordon-Levitt -
James Spader - Hal Holbrook - Tommy Lee
Jones - Lee Pace - Jackie Earle Haley -
Jared Harris - Bruce McGill - Walton
Goggins - Tim Blake Nelson - Boris
McGiver - Adam Driver - John Hawkes -
Joseph Cross - Peter McRobbie - Gulliver
McGrath - Gloria Reuben - Jeremy Strong
- Michael Stuhlbarg - David Costabile -
Stephen Spinella - Walton Goggins -
David Warshofsky - Colman Domingo -
Lukas Haas - Dane DeHaan - Bill Camp -
Elizabeth Marvel - Julie White - Byron
Jennings - Richard Topol - Walter Smith
- Dakin Matthews - Wayne Duvall - Bill
Raymond - Drew Sease - John Hutton -
Chase Edmunds - Gregory Itzin - John
Lescault - Mike Shiflett - Gannon McHale
- Ken Lambert - Thomas K. Belgrey - Mary
Dunleavy - Armistead Wellford - Ted
Johnson - Don Henderson Baker - Raynor
Scheine - Todd Fletcher - Charles Kinney
- Joseph Carlson - Michael Goodwin -
Edward McDonald - Jim Batchelder -
Gregory Hosaflook - Joe Kerkes - William
Kaffenberger - Larry Van Hoose - C.
Brandon Marshall - Christopher Boyer -
S. Epatha Merkerson - Robert Shepherd -
Grainger Hines - Skye Dennis - Scott
Wichmann - David Oyelowo - Stephen
Henderson","N/A","N/A","0","N/A","Lincoln","2018-10-07","2018-10-08","eng","N/A","eng - N/A - chi - eng - chi","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0443272","en","/library/metadata/5823/thumb/1539053567","/library/metadata/5823/art/1539053567","N/A","N/A"
"6034","The Lives of Others","Lives of Others","ARTE","R","2006","9.2","A tragic love story set in East Berlin
with the backdrop of an undercover Stasi
controlled culture. Stasi captain Wieler
is ordered to follow author Dreyman and
plunges deeper and deeper into his life
until he reaches the threshold of
doubting the system.","Drama - Thriller","N/A","N/A","Before the Fall of the Berlin Wall, East
Germany's Secret Police Listened to Your
Secrets.","2006-03-15","Florian Henckel von Donnersmarck","Germany","2:17:36","Florian Henckel von Donnersmarck","Martina Gedeck - Ulrich Mühe - Sebastian
Koch - Ulrich Tukur - Thomas Thieme -
Hans-Uwe Bauer - Volkmar Kleinert -
Matthias Brenner - Bastian Trost -
Charly Hübner - Herbert Knaup - Marie
Gruber - Hinnerk Schönemann - Thomas
Arnold - Ludwig Blochberger - Volker
Michalowski - Werner Daehn - Martin
Brambach - Hubertus Hartmann - Paul
Faßnacht - Paul Maximilian Schüller -
Susanna Kraus - Michael Gerber - Fabian
von Klitzing - Harald Polzin - Sheri
Hagen - Gitta Schweighöfer - Hildegard
Schroedter - Inga Birkenfeld - Jens
Wassermann - Kai Ivo Baulitz - Anabelle
D. Munro - Klaus Münster - Gabi Fleming","N/A","N/A","0","N/A","Das Leben der Anderen","2018-10-16","2018-10-17","N/A","N/A","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0405094","en","/library/metadata/6034/thumb/1539795378","/library/metadata/6034/art/1539795378","N/A","N/A"
"6131","Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels","Summit Entertainment","R","1998","7.7","A card shark and his unwillingly-
enlisted friends need to make a lot of
cash quick after losing a sketchy poker
match. To do this they decide to pull a
heist on a small-time gang who happen to
be operating out of the flat next door.","Comedy - Crime","N/A","N/A","A Disgrace to Criminals Everywhere.","1998-03-05","Guy Ritchie","United Kingdom","1:47:23","Guy Ritchie","Jason Flemyng - Dexter Fletcher - Nick
Moran - Jason Statham - Vinnie Jones -
Sting - Steven Mackintosh - Nicholas
Rowe - Lenny McLean - P.H. Moriarty -
Frank Harper - Huggy Leaver - Stephen
Marcus - Peter McNicholl - Nick Marcq -
Tony McMahon - Steve Sweeney - Charles
Forbes - Vas Blackwood - Jake Abraham -
Victor McGuire - Danny John-Jules -
Elwin 'Chopper' David - Vera Day - Rob
Brydon - Alan Ford - Andrew Tiernan -
Matthew Vaughn","N/A","N/A","0","N/A","Lock, Stock and Two Smoking Barrels","2018-10-17","2018-10-19","eng","N/A","eng - eng - eng - chi - chi - eng","HI - N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0120735","en","/library/metadata/6131/thumb/1539935068","/library/metadata/6131/art/1539935068","N/A","N/A"
"5864","Logan","Logan","20th Century Fox","R","2017","9.3","In the near future, a weary Logan cares
for an ailing Professor X in a hideout
on the Mexican border. But Logan's
attempts to hide from the world and his
legacy are upended when a young mutant
arrives, pursued by dark forces.","Action - Drama - Sci-Fi - Thriller","N/A","N/A","His time has come","2017-02-28","Michael Green - Scott Frank - James
Mangold","USA","2:17:23","James Mangold","Hugh Jackman - Patrick Stewart - Dafne
Keen - Boyd Holbrook - Stephen Merchant
- Richard E. Grant - Sienna Novikov -
Eriq La Salle - Elise Neal - Elizabeth
Rodriguez - Doris Morgado - David
Kallaway - Han Soto - Jayson Genao -
Krzysztof Soszynski - Alison Fernandez -
Quincy Fouse - Al Coronel - Frank
Gallegos - Anthony Escobar - Reynaldo
Gallegos - Stephen Dunlevy - Daniel
Bernhardt - Ryan Sturz - Brandon Melendy
- Maureen Brennan - Hannah Westerfield -
Bryant Tardy - Ashlyn Casalegno - Parker
Lovein - Jimmy Gonzales - Lennie Loftin
- Mark Ashworth - James Handy - Bryce
Romero - Phi Vu - Chester Rushing -
David Simpson - Lauren Gros - John
Raymond - Vanessa Cloke - Katie Anne
Mitchell - Lara Grice - James Moses
Black - Ned Yousef - Rissa Rose Kilar -
Salef Celiz - Aidan Kennedy - Kelton
DuMont - Damon Carney - Cynthia Woods -
Mali O'Connor - Robert Vargas - David
Paris - Ted Ferguson - Juan Gaspard -
Christopher Heskey - Julia Holt -
Natosha Humphrey - Lizeth Hutchings -
Donald M. Krause - Gentry Lee - Gonzalo
Robles - Mary Peyton Stewart - Michael
Love Toliver - Dave Davis","N/A","N/A","0","N/A","Logan","2018-10-12","2018-10-12","N/A","N/A","eng - chi - eng - chi","N/A - N/A - N/A - N/A","srt - srt - srt - ssa","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt3315342","en","/library/metadata/5864/thumb/1539335718","/library/metadata/5864/art/1539335718","N/A","N/A"
"47","Look Who's Back","Look Who's Back","Constantin Film","Not Rated","2015","7.1","Adolf Hitler wakes up in a vacant lot in
Berlin, with no knowledge of anything
that happened after 1945. Homeless and
destitute. Although everyone recognizes
him, nobody believes that he is Hitler;
instead, they think he is either a
comedian, or a method actor.","Comedy - Fantasy","N/A","N/A","N/A","2015-10-08","Timur Vermes","Germany","1:55:43","David Wnendt","Oliver Masucci - Fabian Busch - Katja
Riemann - Christoph Maria Herbst -
Franziska Wulf - Lars Rudolph - Roberto
Blanco - Stephan Grossmann - Patrick
Heinrich - Michael Ostrowski - Gudrun
Ritter - Paul Maaß - Katharina Abt -
Marian Meder - Thomas M. Köppl - Marc-
Marvin Israel - Gerdy Zint - Nancy Maria
Brüning - Hauke Schmidt - Thomas Thieme
- Christoph Zrenner - Nina Beesk - Rocco
Coufin - Ramona Kunze-Libnow - Fred
Aaron Blake - Bernardo Arias Poras -
Folke Renken - Michael Kessler - Klaas
Heufer-Umlauf - Jakob Bieber -
Maximilian Strestik - Micaela Schäfer -
Piet Fuchs - Aaron Hildebrand - Leon
Ullrich - Jens Reimann - Roman Kanonik -
Christian Harting - Nina Proll","N/A","N/A","0","N/A","Er ist wieder da","2016-05-16","2018-09-04","ger","N/A","N/A - eng","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt4176826","en","/library/metadata/47/thumb/1536103050","/library/metadata/47/art/1536103050","N/A","N/A"
"147","The Lord of the Rings: The Fellowship of
the Ring","Lord of the Rings: The Fellowship of the
Ring","WingNut Films","PG-13","2001","9.1","Young hobbit Frodo Baggins, after
inheriting a mysterious ring from his
uncle Bilbo, must leave his home in
order to keep it from falling into the
hands of its evil creator. Along the
way, a fellowship is formed to protect
the ringbearer and make sure that the
ring arrives at its final destination:
Mt. Doom, the only place where it can be
destroyed.","Adventure - Drama - Fantasy","N/A","N/A","One ring to rule them all","2001-12-18","Peter Jackson - Fran Walsh - Philippa
Boyens","New Zealand","3:48:18","Peter Jackson","Elijah Wood - Ian McKellen - Viggo
Mortensen - Sean Astin - Liv Tyler -
Orlando Bloom - John Rhys-Davies -
Dominic Monaghan - Billy Boyd - Sean
Bean - Andy Serkis - Cate Blanchett -
Christopher Lee - Hugo Weaving - Ian
Holm - Marton Csokas - Craig Parker -
Lawrence Makoare - Sala Baker - Sarah
McLeod - Alan Howard - Noel Appleby -
Megan Edwards - Mark Ferguson - Brent
McIntyre - David Weatherley - Cameron
Rhodes - Harry Sinclair - Peter McKenzie
- Michael Elsworth - Katie Jackson -
Billy Jackson - Martyn Sanderson - Ian
Mune - Victoria Beynon-Cole - Norman
Forsey - Lori Dungey - Brian Sergent -
William Johnson - Peter Corrigan -
Elizabeth Moody - Timothy Bartlett -
Jørn Benzon - Micha Kemp - Ben Britton -
Jonathan Harding - Jason Secto - Bret
McKenzie - Matt Appleton - Sam Kelly -
Gino Acevedo - Xander Forterie - Rich
Mayberry - Tom Walsh - Peter Jackson -
Sabine Crossen - Jarl Benzon - John Howe
- Zo Hartley - Riley Brophy - Shane
Rangi - Grant Roa - Chris Reid - Rachel
Clentworth - Thomas Robins","N/A","collection","0","The Lord of the Rings","The Lord of the Rings: The Fellowship of
the Ring","2016-01-10","2018-09-04","eng - eng - eng - eng - eng","N/A - Commentary #1 - Commentary #2 -
Commentary #3 - Commentary #4","eng - eng - cze - fin - fre - gre - nor
- por - rum - srp - swe - N/A - eng -
chi","Foreign Only - N/A - N/A - N/A - N/A -
N/A - N/A - Brazilian - N/A - N/A - N/A
- N/A - N/A - N/A","ass - ass - ass - ass - ass - ass - ass
- ass - ass - ass - ass - ssa - srt -
srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A","N/A","N/A","http://www.imdb.com/title/tt0120737","en","/library/metadata/147/thumb/1536103051","/library/metadata/147/art/1536103051","media","Prologue: One Ring to Rule Them All... -
Concerning Hobbits - The Shire - Very
Old Friends - A Long-expected Party -
Farewell Dear Bilbo - Keep It Secret,
Keep It Safe - The Account of Isildur -
At the Green Dragon - The Shadow of the
Past - The Passing of the Elves -
Saruman the White - A Short Cut to
Mushrooms - Bucklebury Ferry - At the
Sign of the Prancing Pony - The Nazgûl -
The Midgewater Marshes - The Spoiling of
Isengard - A Knife in the Dark - The
Caverns of Isengard - Flight to the Ford
- Rivendell - Many Meetings - The Fate
of the Ring - The Sword That Was Broken
- The Evenstar - The Council of Elrond -
Gilraen's Memorial - Bilbo's Gifts - The
Departure of the Fellowship - The Ring
Goes South - The Pass of Caradhras -
Moria - A Journey in the Dark - Balin's
Tomb - The Bridge of Khazad-dûm -
Lothlórien - Caras Galadhon - The Mirror
of Galadriel - The Fighting Uruk-hai -
Farewell to Lórien - The Great River -
Parth Galen - The Beaking of the
Fellowship - The Departure of Boromir -
The Road Goes Ever On... - End Credits -
Fan Club Credits"
